Date,Open,High,Low,Close,Volume
2026-01-23,920.0,926.1,909.25,916.1,30985247
2026-01-27,906.0,931.2,905.0,926.4,44753093
2026-01-28,932.5,941.45,928.4,932.7,35347138
2026-01-29,930.1,939.3,924.35,935.5,37175628
2026-01-30,930.0,938.9,927.75,929.25,29691233
2026-02-02,915.0,929.8,909.3,928.1,28032106
2026-02-03,983.75,994.0,945.0,948.7,50336968
2026-02-04,952.5,957.2,947.95,953.1,24366770
2026-02-05,956.0,956.05,946.7,949.7,28103169
2026-02-06,945.0,948.1,937.6,941.1,18120272
2026-02-09,945.0,950.0,935.35,937.25,23947829
2026-02-10,930.0,940.9,929.95,932.4,31525385
2026-02-11,931.25,936.0,925.3,927.1,24869804
2026-02-12,927.0,928.6,918.5,920.6,33872203
2026-02-13,913.0,928.2,901.0,903.9,50188359
2026-02-16,903.9,929.5,902.1,925.8,18806989
2026-02-17,923.0,928.1,918.6,925.7,22599629
2026-02-18,923.2,925.5,919.55,924.7,12738702
2026-02-19,929.0,929.2,912.45,915.6,21209234
2026-02-20,911.0,917.85,908.4,911.85,22654907
2026-02-23,916.5,925.65,915.25,923.6,23270122
2026-02-24,927.95,927.95,909.15,910.5,31313985
2026-02-25,910.55,916.0,903.1,907.6,27884303
2026-02-26,912.0,912.0,895.0,898.6,41165937
2026-02-27,898.6,898.95,885.0,887.75,34620755
2026-03-02,876.2,887.75,871.55,879.4,38378924
2026-03-04,848.0,879.3,848.0,868.65,39862322
2026-03-05,873.85,881.4,863.5,877.75,31324582
2026-03-06,868.05,871.7,855.1,857.05,34439647
